"Asset-ID";"Gerätename";"Name";"DisplayName";"Version";"Hersteller";"Quelle";"Pakettyp";"PaketId";"InstallDatum";"Installationsort";"Architektur";"BenutzerKontext";"Publisher";"InstallDate";"InstallLocation";"Source";"Sources";"Scope";"Architecture";"UserSID";"PackageType";"DetectionConfidence";"RawSourceKey";"RawPath";"RawNames";"RawEntryCount";"ScanStatus";"ScanMode";"UpdateStatus";"UpdateAvailable";"InstalledVersion";"LatestVersion";"UpdateSource";"UpdateRaw";"UpdateCheckedAt"
"AS-0004";"GOLDENZOPF";"Microsoft .NET Host FX Resolver - 6.0.36 (x86)";"Microsoft .NET Host FX Resolver - 6.0.36 (x86)";"48.144.23141";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{6F73FE7B-B9C3-4A05-8138-0E44543D755F}";"20250115";"";"x86";"Machine";"Microsoft Corporation";"20250115";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{6F73FE7B-B9C3-4A05-8138-0E44543D755F}";"";"Microsoft .NET Host FX Resolver - 6.0.36 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"48.144.23141";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Host FX Resolver - 8.0.19 (x64)";"Microsoft .NET Host FX Resolver - 8.0.19 (x64)";"64.76.37566";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{69A17DA9-300A-49B9-97F1-1EB7424570DE}";"20260508";"";"x64";"Machine";"Microsoft Corporation";"20260508";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{69A17DA9-300A-49B9-97F1-1EB7424570DE}";"";"Microsoft .NET Host FX Resolver - 8.0.19 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"64.76.37566";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Host FX Resolver - 8.0.19 (x86)";"Microsoft .NET Host FX Resolver - 8.0.19 (x86)";"64.76.37566";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{2883A694-4739-411F-AFCD-E28C81932183}";"20260508";"";"x86";"Machine";"Microsoft Corporation";"20260508";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{2883A694-4739-411F-AFCD-E28C81932183}";"";"Microsoft .NET Host FX Resolver - 8.0.19 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"64.76.37566";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Host FX Resolver - 8.0.26 (x64)";"Microsoft .NET Host FX Resolver - 8.0.26 (x64)";"64.104.50421";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{C971FC9E-5291-4C07-8E2F-96BDCBF217E2}";"20260414";"";"x64";"Machine";"Microsoft Corporation";"20260414";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{C971FC9E-5291-4C07-8E2F-96BDCBF217E2}";"";"Microsoft .NET Host FX Resolver - 8.0.26 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"64.104.50421";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Host FX Resolver - 8.0.26 (x86)";"Microsoft .NET Host FX Resolver - 8.0.26 (x86)";"64.104.50421";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{60DA7E22-AB03-450B-AEB7-EFA0C446B9D9}";"20260414";"";"x86";"Machine";"Microsoft Corporation";"20260414";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{60DA7E22-AB03-450B-AEB7-EFA0C446B9D9}";"";"Microsoft .NET Host FX Resolver - 8.0.26 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"64.104.50421";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Host FX Resolver - 9.0.15 (x64)";"Microsoft .NET Host FX Resolver - 9.0.15 (x64)";"72.60.50518";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{04C98367-FC14-4376-8866-17AD112FB6B9}";"20260414";"";"x64";"Machine";"Microsoft Corporation";"20260414";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{04C98367-FC14-4376-8866-17AD112FB6B9}";"";"Microsoft .NET Host FX Resolver - 9.0.15 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"72.60.50518";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .Net Native Runtime Package 2.2";"Microsoft .Net Native Runtime Package 2.2";"2.2.28604.0";"";"Winget";"Winget";"Microsoft.DotNet.Native.Runtime";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Microsoft .Net Native Runtime Package 2.2";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"2.2.28604.0";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 6.0.36 (x64)";"Microsoft .NET Runtime - 6.0.36 (x64)";"48.144.23141";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{C912E33F-956A-4921-9F55-CC11AE8F09AF}";"20250115";"";"x64";"Machine";"Microsoft Corporation";"20250115";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{C912E33F-956A-4921-9F55-CC11AE8F09AF}";"";"Microsoft .NET Runtime - 6.0.36 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"48.144.23141";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 6.0.36 (x64)";"Microsoft .NET Runtime - 6.0.36 (x64)";"6.0.36";"";"Winget";"Winget";"Microsoft.DotNet.Runtime.6";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Microsoft .NET Runtime - 6.0.36 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"6.0.36";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 6.0.36 (x64)";"Microsoft .NET Runtime - 6.0.36 (x64)";"6.0.36.34214";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{9d3fc73f-1cf4-412c-a1c9-d2ad28ccbd62}";"";"";"x86";"Machine";"Microsoft Corporation";"";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{9d3fc73f-1cf4-412c-a1c9-d2ad28ccbd62}";"";"Microsoft .NET Runtime - 6.0.36 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"6.0.36.34214";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 6.0.36 (x86)";"Microsoft .NET Runtime - 6.0.36 (x86)";"48.144.23141";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{89C09E22-01D0-41F6-BAD3-CA0A8B74AD22}";"20250115";"";"x86";"Machine";"Microsoft Corporation";"20250115";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{89C09E22-01D0-41F6-BAD3-CA0A8B74AD22}";"";"Microsoft .NET Runtime - 6.0.36 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"48.144.23141";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 6.0.36 (x86)";"Microsoft .NET Runtime - 6.0.36 (x86)";"6.0.36";"";"Winget";"Winget";"Microsoft.DotNet.Runtime.6";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Microsoft .NET Runtime - 6.0.36 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"6.0.36";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 6.0.36 (x86)";"Microsoft .NET Runtime - 6.0.36 (x86)";"6.0.36.34214";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{8c97cb9f-5366-4851-942a-4da7d5980ee8}";"";"";"x86";"Machine";"Microsoft Corporation";"";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{8c97cb9f-5366-4851-942a-4da7d5980ee8}";"";"Microsoft .NET Runtime - 6.0.36 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"6.0.36.34214";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 8.0.19 (x64)";"Microsoft .NET Runtime - 8.0.19 (x64)";"64.76.37566";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{B9F7A454-0CCD-410C-A3E0-D1AAC300F150}";"20260508";"";"x64";"Machine";"Microsoft Corporation";"20260508";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{B9F7A454-0CCD-410C-A3E0-D1AAC300F150}";"";"Microsoft .NET Runtime - 8.0.19 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"64.76.37566";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 8.0.19 (x86)";"Microsoft .NET Runtime - 8.0.19 (x86)";"64.76.37566";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{83726A11-0834-46DA-A5EF-2F67E8D9AF19}";"20260508";"";"x86";"Machine";"Microsoft Corporation";"20260508";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{83726A11-0834-46DA-A5EF-2F67E8D9AF19}";"";"Microsoft .NET Runtime - 8.0.19 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"64.76.37566";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 8.0.26 (x64)";"Microsoft .NET Runtime - 8.0.26 (x64)";"64.104.50421";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{D303EB7E-BAFD-4A65-A520-AA388FA0BF9A}";"20260414";"";"x64";"Machine";"Microsoft Corporation";"20260414";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{D303EB7E-BAFD-4A65-A520-AA388FA0BF9A}";"";"Microsoft .NET Runtime - 8.0.26 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"64.104.50421";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 8.0.26 (x86)";"Microsoft .NET Runtime - 8.0.26 (x86)";"64.104.50421";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{3E7B0486-172E-422B-A81B-70932E734E25}";"20260414";"";"x86";"Machine";"Microsoft Corporation";"20260414";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{3E7B0486-172E-422B-A81B-70932E734E25}";"";"Microsoft .NET Runtime - 8.0.26 (x86)";"1";"OK";"ADMIN";"NotChecked";"False";"64.104.50421";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 9.0.15 (x64)";"Microsoft .NET Runtime - 9.0.15 (x64)";"72.60.50518";"Microsoft Corporation";"RegistryHKLM64";"Registry";"{97184660-56D3-4CCB-8919-34067AB40CD6}";"20260414";"";"x64";"Machine";"Microsoft Corporation";"20260414";"";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{97184660-56D3-4CCB-8919-34067AB40CD6}";"";"Microsoft .NET Runtime - 9.0.15 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"72.60.50518";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 9.0.15 (x64)";"Microsoft .NET Runtime - 9.0.15 (x64)";"9.0.15";"";"Winget";"Winget";"Microsoft.DotNet.Runtime.9";"";"";"Unknown";"Machine/User";"";"";"";"Winget";"Winget";"Machine/User";"Unknown";"";"Winget";"Medium";"";"";"Microsoft .NET Runtime - 9.0.15 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"9.0.15";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft .NET Runtime - 9.0.15 (x64)";"Microsoft .NET Runtime - 9.0.15 (x64)";"9.0.15.35925";"Microsoft Corporation";"RegistryHKLM32";"Registry";"{463ef92c-40a6-4592-855e-fbd2aa00673b}";"";"";"x86";"Machine";"Microsoft Corporation";"";"";"RegistryHKLM32";"RegistryHKLM32";"Machine";"x86";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{463ef92c-40a6-4592-855e-fbd2aa00673b}";"";"Microsoft .NET Runtime - 9.0.15 (x64)";"1";"OK";"ADMIN";"NotChecked";"False";"9.0.15.35925";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft 365 Apps for Enterprise - de-de";"Microsoft 365 Apps for Enterprise - de-de";"16.0.19929.20136";"Microsoft Corporation";"RegistryHKLM64, Winget";"Registry, Winget";"O365ProPlusRetail - de-de";"";"C:\Program Files\Microsoft Office";"x64";"Machine";"Microsoft Corporation";"";"C:\Program Files\Microsoft Office";"RegistryHKLM64";"RegistryHKLM64, Winget";"Machine";"x64";"";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\O365ProPlusRetail - de-de";"C:\Program Files\Microsoft Office";"Microsoft 365 Apps for Enterprise - de-de";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"16.0.19929.20136";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft 365 Apps for Enterprise - de-de.proof";"Microsoft 365 Apps for Enterprise - de-de.proof";"16.0.19929.20136";"Microsoft Corporation";"RegistryHKLM64";"Registry";"O365ProPlusRetail - de-de.proof";"";"C:\Program Files\Microsoft Office";"x64";"Machine";"Microsoft Corporation";"";"C:\Program Files\Microsoft Office";"RegistryHKLM64";"RegistryHKLM64";"Machine";"x64";"";"Registry";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\O365ProPlusRetail - de-de.proof";"C:\Program Files\Microsoft Office";"Microsoft 365 Apps for Enterprise - de-de.proof";"1";"OK";"ADMIN";"NotChecked";"False";"16.0.19929.20136";"";"";"";""
"AS-0004";"GOLDENZOPF";"Microsoft 365 Apps for enterprise - en-gb";"Microsoft 365 Apps for enterprise - en-gb";"16.0.19929.20136";"Microsoft Corporation";"RegistryHKLM64, Winget";"Registry, Winget";"O365ProPlusRetail - en-gb";"";"C:\Program Files\Microsoft Office";"x64";"Machine";"Microsoft Corporation";"";"C:\Program Files\Microsoft Office";"RegistryHKLM64";"RegistryHKLM64, Winget";"Machine";"x64";"";"Registry, Winget";"High";"Microsoft.PowerShell.Core\Registry::HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\O365ProPlusRetail - en-gb";"C:\Program Files\Microsoft Office";"Microsoft 365 Apps for enterprise - en-gb";"2";"OK_COMPACTED";"ADMIN";"NotChecked";"False";"16.0.19929.20136";"";"";"";""
